Day,Minute,Acti Data
Wednesday,103,0
Wednesday,104,0
Wednesday,105,64
Wednesday,106,0
Wednesday,107,0
Wednesday,108,0
Wednesday,109,0
Wednesday,110,0
Wednesday,111,0
Wednesday,112,0
Wednesday,113,0
Wednesday,114,0
Wednesday,115,0
Wednesday,116,0
Wednesday,117,0
Wednesday,118,0
Wednesday,119,0
Wednesday,120,0
Wednesday,121,0
Wednesday,122,0
Wednesday,123,0
Wednesday,124,0
Wednesday,125,0
Wednesday,126,0
Wednesday,127,0
Wednesday,128,0
Wednesday,129,0
Wednesday,130,38
Wednesday,131,128
Wednesday,132,26
Wednesday,133,26
Wednesday,134,0
Wednesday,135,0
Wednesday,136,0
Wednesday,137,0
Wednesday,138,0
Wednesday,139,0
Wednesday,140,0
Wednesday,141,0
Wednesday,142,0
Wednesday,143,0
Wednesday,144,0
Wednesday,145,0
Wednesday,146,0
Wednesday,147,0
Wednesday,148,0
Wednesday,149,0
Wednesday,150,0
Wednesday,151,0
Wednesday,152,0
Wednesday,153,0
Wednesday,154,0
Wednesday,155,0
Wednesday,156,0
Wednesday,157,0
Wednesday,158,0
Wednesday,159,0
Wednesday,160,0
Wednesday,161,0
Wednesday,162,0
Wednesday,163,0
Wednesday,164,0
Wednesday,165,0
Wednesday,166,0
Wednesday,167,0
Wednesday,168,141
Wednesday,169,0
Wednesday,170,154
Wednesday,171,0
Wednesday,172,0
Wednesday,173,0
Wednesday,174,0
Wednesday,175,0
Wednesday,176,0
Wednesday,177,0
Wednesday,178,0
Wednesday,179,0
Wednesday,180,0
Wednesday,181,26
Wednesday,182,38
Wednesday,183,0
Wednesday,184,0
Wednesday,185,0
Wednesday,186,0
Wednesday,187,0
Wednesday,188,0
Wednesday,189,0
Wednesday,190,0
Wednesday,191,0
Wednesday,192,0
Wednesday,193,0
Wednesday,194,0
Wednesday,195,0
Wednesday,196,0
Wednesday,197,0
Wednesday,198,0
Wednesday,199,77
Wednesday,200,558
Wednesday,201,0
Wednesday,202,0
Wednesday,203,0
Wednesday,204,0
Wednesday,205,0
Wednesday,206,0
Wednesday,207,0
Wednesday,208,0
Wednesday,209,0
Wednesday,210,0
Wednesday,211,0
Wednesday,212,0
Wednesday,213,0
Wednesday,214,0
Wednesday,215,0
Wednesday,216,0
Wednesday,217,0
Wednesday,218,0
Wednesday,219,0
Wednesday,220,0
Wednesday,221,0
Wednesday,222,0
Wednesday,223,0
Wednesday,224,0
Wednesday,225,0
Wednesday,226,0
Wednesday,227,0
Wednesday,228,0
Wednesday,229,0
Wednesday,230,0
Wednesday,231,0
Wednesday,232,0
Wednesday,233,0
Wednesday,234,0
Wednesday,235,0
Wednesday,236,0
Wednesday,237,0
Wednesday,238,0
Wednesday,239,0
Wednesday,240,0
Wednesday,241,0
Wednesday,242,0
Wednesday,243,0
Wednesday,244,0
Wednesday,245,0
Wednesday,246,51
Wednesday,247,0
Wednesday,248,0
Wednesday,249,0
Wednesday,250,0
Wednesday,251,0
Wednesday,252,0
Wednesday,253,0
Wednesday,254,0
Wednesday,255,0
Wednesday,256,13
Wednesday,257,0
Wednesday,258,154
Wednesday,259,1085
Wednesday,260,599
Wednesday,261,259
Wednesday,262,335
Wednesday,263,0
Wednesday,264,0
Wednesday,265,0
Wednesday,266,212
Wednesday,267,305
Wednesday,268,182
Wednesday,269,407
Wednesday,270,371
Wednesday,271,38
Wednesday,272,0
Wednesday,273,0
Wednesday,274,0
Wednesday,275,0
Wednesday,276,0
Wednesday,277,0
Wednesday,278,0
Wednesday,279,0
Wednesday,280,0
Wednesday,281,0
Wednesday,282,0
Wednesday,283,0
Wednesday,284,0
Wednesday,285,0
Wednesday,286,0
Wednesday,287,0
Wednesday,288,0
Wednesday,289,0
Wednesday,290,0
Wednesday,291,0
Wednesday,292,0
Wednesday,293,0
Wednesday,294,0
Wednesday,295,0
Wednesday,296,0
Wednesday,297,0
Wednesday,298,0
Wednesday,299,0
Wednesday,300,0
Wednesday,301,0
Wednesday,302,0
Wednesday,303,0
Wednesday,304,0
Wednesday,305,0
Wednesday,306,0
Wednesday,307,0
Wednesday,308,38
Wednesday,309,0
Wednesday,310,0
Wednesday,311,0
Wednesday,312,0
Wednesday,313,0
Wednesday,314,0
Wednesday,315,0
Wednesday,316,0
Wednesday,317,0
Wednesday,318,0
Wednesday,319,0
Wednesday,320,13
Wednesday,321,0
Wednesday,322,0
Wednesday,323,0
Wednesday,324,0
Wednesday,325,0
Wednesday,326,0
Wednesday,327,0
Wednesday,328,0
Wednesday,329,0
Wednesday,330,0
Wednesday,331,0
Wednesday,332,0
Wednesday,333,0
Wednesday,334,0
Wednesday,335,0
Wednesday,336,0
Wednesday,337,0
Wednesday,338,0
Wednesday,339,0
Wednesday,340,0
Wednesday,341,0
Wednesday,342,128
Wednesday,343,0
Wednesday,344,0
Wednesday,345,0
Wednesday,346,115
Wednesday,347,77
Wednesday,348,64
Wednesday,349,0
Wednesday,350,77
Wednesday,351,90
Wednesday,352,0
Wednesday,353,13
Wednesday,354,0
Wednesday,355,0
Wednesday,356,0
Wednesday,357,154
Wednesday,358,0
Wednesday,359,0
Wednesday,360,0
Wednesday,361,0
Wednesday,362,0
Wednesday,363,0
Wednesday,364,0
Wednesday,365,0
Wednesday,366,0
Wednesday,367,0
Wednesday,368,51
Wednesday,369,64
Wednesday,370,102
Wednesday,371,0
Wednesday,372,0
Wednesday,373,51
Wednesday,374,182
Wednesday,375,38
Wednesday,376,0
Wednesday,377,0
Wednesday,378,0
Wednesday,379,0
Wednesday,380,26
Wednesday,381,0
Wednesday,382,0
Wednesday,383,0
Wednesday,384,0
Wednesday,385,77
Wednesday,386,0
Wednesday,387,0
Wednesday,388,0
Wednesday,389,0
Wednesday,390,0
Wednesday,391,0
Wednesday,392,243
Wednesday,393,538
Wednesday,394,461
Wednesday,395,228
Wednesday,396,0
Wednesday,397,51
Wednesday,398,335
Wednesday,399,38
Wednesday,400,38
Wednesday,401,13
Wednesday,402,128
Wednesday,403,353
Wednesday,404,197
Wednesday,405,228
Wednesday,406,197
Wednesday,407,141
Wednesday,408,197
Wednesday,409,389
Wednesday,410,38
Wednesday,411,166
Wednesday,412,197
Wednesday,413,197
Wednesday,414,353
Wednesday,415,479
Wednesday,416,730
Wednesday,417,1001
Wednesday,418,228
Wednesday,419,115
Wednesday,420,90
Wednesday,421,305
Wednesday,422,730
Wednesday,423,0
Wednesday,424,0
Wednesday,425,0
Wednesday,426,0
Wednesday,427,0
Wednesday,428,90
Wednesday,429,0
Wednesday,430,873
Wednesday,431,2030
Wednesday,432,1490
Wednesday,433,1708
Wednesday,434,1423
Wednesday,435,924
Wednesday,436,620
Wednesday,437,243
Wednesday,438,77
Wednesday,439,1201
Wednesday,440,353
Wednesday,441,320
Wednesday,442,1057
Wednesday,443,1085
Wednesday,444,1293
Wednesday,445,599
Wednesday,446,1057
Wednesday,447,1423
Wednesday,448,1085
Wednesday,449,899
Wednesday,450,77
Wednesday,451,102
Wednesday,452,13
Wednesday,453,0
Wednesday,454,115
Wednesday,455,102
Wednesday,456,950
Wednesday,457,51
Wednesday,458,538
Wednesday,459,776
Wednesday,460,1293
Wednesday,461,558
Wednesday,462,102
Wednesday,463,90
Wednesday,464,77
Wednesday,465,26
Wednesday,466,26
Wednesday,467,102
Wednesday,468,115
Wednesday,469,90
Wednesday,470,38
Wednesday,471,77
Wednesday,472,166
Wednesday,473,51
Wednesday,474,51
Wednesday,475,26
Wednesday,476,64
Wednesday,477,64
Wednesday,478,64
Wednesday,479,102
Wednesday,480,26
Wednesday,481,51
Wednesday,482,128
Wednesday,483,64
Wednesday,484,38
Wednesday,485,182
Wednesday,486,102
Wednesday,487,212
Wednesday,488,228
Wednesday,489,1357
Wednesday,490,1085
Wednesday,491,753
Wednesday,492,660
Wednesday,493,873
Wednesday,494,182
Wednesday,495,26
Wednesday,496,0
Wednesday,497,0
Wednesday,498,115
Wednesday,499,0
Wednesday,500,0
Wednesday,501,0
Wednesday,502,90
Wednesday,503,197
Wednesday,504,730
Wednesday,505,847
Wednesday,506,517
Wednesday,507,684
Wednesday,508,115
Wednesday,509,13
Wednesday,510,26
Wednesday,511,90
Wednesday,512,182
Wednesday,513,102
Wednesday,514,0
Wednesday,515,64
Wednesday,516,228
Wednesday,517,141
Wednesday,518,51
Wednesday,519,90
Wednesday,520,115
Wednesday,521,166
Wednesday,522,26
Wednesday,523,0
Wednesday,524,26
Wednesday,525,166
Wednesday,526,26
Wednesday,527,26
Wednesday,528,0
Wednesday,529,13
Wednesday,530,13
Wednesday,531,13
Wednesday,532,90
Wednesday,533,90
Wednesday,534,64
Wednesday,535,335
Wednesday,536,90
Wednesday,537,141
Wednesday,538,51
Wednesday,539,26
Wednesday,540,51
Wednesday,541,64
Wednesday,542,243
Wednesday,543,13
Wednesday,544,0
Wednesday,545,128
Wednesday,546,102
Wednesday,547,77
Wednesday,548,197
Wednesday,549,51
Wednesday,550,243
Wednesday,551,115
Wednesday,552,407
Wednesday,553,90
Wednesday,554,0
Wednesday,555,0
Wednesday,556,517
Wednesday,557,274
Wednesday,558,212
Wednesday,559,128
Wednesday,560,128
Wednesday,561,353
Wednesday,562,228
Wednesday,563,141
Wednesday,564,0
Wednesday,565,38
Wednesday,566,0
Wednesday,567,0
Wednesday,568,77
Wednesday,569,259
Wednesday,570,389
Wednesday,571,212
Wednesday,572,128
Wednesday,573,730
Wednesday,574,389
Wednesday,575,115
Wednesday,576,707
Wednesday,577,497
Wednesday,578,26
Wednesday,579,154
Wednesday,580,660
Wednesday,581,461
Wednesday,582,1057
Wednesday,583,115
Wednesday,584,141
Wednesday,585,102
Wednesday,586,128
Wednesday,587,38
Wednesday,588,115
Wednesday,589,102
Wednesday,590,320
Wednesday,591,640
Wednesday,592,274
Wednesday,593,425
Wednesday,594,1423
Wednesday,595,461
Wednesday,596,320
Wednesday,597,0
Wednesday,598,102
Wednesday,599,259
Wednesday,600,51
Wednesday,601,51
Wednesday,602,0
Wednesday,603,26
Wednesday,604,13
Wednesday,605,13
Wednesday,606,77
Wednesday,607,13
Wednesday,608,38
Wednesday,609,154
Wednesday,610,64
Wednesday,611,38
Wednesday,612,26
Wednesday,613,64
Wednesday,614,64
Wednesday,615,0
Wednesday,616,64
Wednesday,617,13
Wednesday,618,13
Wednesday,619,51
Wednesday,620,13
Wednesday,621,64
Wednesday,622,26
Wednesday,623,0
Wednesday,624,38
Wednesday,625,38
Wednesday,626,0
Wednesday,627,13
Wednesday,628,0
Wednesday,629,38
Wednesday,630,0
Wednesday,631,102
Wednesday,632,38
Wednesday,633,38
Wednesday,634,102
Wednesday,635,90
Wednesday,636,13
Wednesday,637,77
Wednesday,638,26
Wednesday,639,26
Wednesday,640,0
Wednesday,641,0
Wednesday,642,0
Wednesday,643,26
Wednesday,644,51
Wednesday,645,0
Wednesday,646,13
Wednesday,647,0
Wednesday,648,0
Wednesday,649,13
Wednesday,650,102
Wednesday,651,0
Wednesday,652,51
Wednesday,653,26
Wednesday,654,26
Wednesday,655,64
Wednesday,656,26
Wednesday,657,26
Wednesday,658,0
Wednesday,659,102
Wednesday,660,38
Wednesday,661,13
Wednesday,662,13
Wednesday,663,38
Wednesday,664,64
Wednesday,665,26
Wednesday,666,0
Wednesday,667,26
Wednesday,668,90
Wednesday,669,64
Wednesday,670,90
Wednesday,671,38
Wednesday,672,26
Wednesday,673,0
Wednesday,674,0
Wednesday,675,102
Wednesday,676,51
Wednesday,677,128
Wednesday,678,0
Wednesday,679,51
Wednesday,680,38
Wednesday,681,38
Wednesday,682,38
Wednesday,683,64
Wednesday,684,26
Wednesday,685,0
Wednesday,686,26
Wednesday,687,154
Wednesday,688,115
Wednesday,689,64
Wednesday,690,64
Wednesday,691,128
Wednesday,692,599
Wednesday,693,289
Wednesday,694,243
Wednesday,695,141
Wednesday,696,90
Wednesday,697,38
Wednesday,698,51
Wednesday,699,243
Wednesday,700,26
Wednesday,701,212
Wednesday,702,182
Wednesday,703,243
Wednesday,704,77
Wednesday,705,707
Wednesday,706,90
Wednesday,707,873
Wednesday,708,538
Wednesday,709,274
Wednesday,710,154
Wednesday,711,197
Wednesday,712,182
Wednesday,713,274
Wednesday,714,274
Wednesday,715,182
Wednesday,716,305
Wednesday,717,13
Wednesday,718,182
Wednesday,719,558
Wednesday,720,274
Wednesday,721,425
Wednesday,722,77
Wednesday,723,64
Wednesday,724,243
Wednesday,725,154
Wednesday,726,0
Wednesday,727,51
Wednesday,728,51
Wednesday,729,90
Wednesday,730,13
Wednesday,731,0
Wednesday,732,13
Wednesday,733,289
Wednesday,734,182
Wednesday,735,51
Wednesday,736,182
Wednesday,737,0
Wednesday,738,154
Wednesday,739,51
Wednesday,740,26
Wednesday,741,102
Wednesday,742,90
Wednesday,743,64
Wednesday,744,305
Wednesday,745,90
Wednesday,746,26
Wednesday,747,212
Wednesday,748,141
Wednesday,749,77
Wednesday,750,38
Wednesday,751,38
Wednesday,752,166
Wednesday,753,479
Wednesday,754,389
Wednesday,755,517
Wednesday,756,517
Wednesday,757,182
Wednesday,758,115
Wednesday,759,90
Wednesday,760,517
Wednesday,761,799
Wednesday,762,479
Wednesday,763,1562
Wednesday,764,924
Wednesday,765,1029
Wednesday,766,212
Wednesday,767,640
Wednesday,768,320
Wednesday,769,182
Wednesday,770,274
Wednesday,771,166
Wednesday,772,243
Wednesday,773,335
Wednesday,774,289
Wednesday,775,517
Wednesday,776,443
Wednesday,777,259
Wednesday,778,730
Wednesday,779,497
Wednesday,780,182
Wednesday,781,461
Wednesday,782,620
Wednesday,783,64
Wednesday,784,64
Wednesday,785,64
Wednesday,786,13
Wednesday,787,13
Wednesday,788,13
Wednesday,789,620
Wednesday,790,0
Wednesday,791,154
Wednesday,792,753
Wednesday,793,228
Wednesday,794,0
Wednesday,795,0
Wednesday,796,13
Wednesday,797,0
Wednesday,798,0
Wednesday,799,115
Wednesday,800,64
Wednesday,801,13
Wednesday,802,13
Wednesday,803,77
Wednesday,804,0
Wednesday,805,26
Wednesday,806,0
Wednesday,807,197
Wednesday,808,0
Wednesday,809,0
Wednesday,810,77
Wednesday,811,102
Wednesday,812,141
Wednesday,813,115
Wednesday,814,64
Wednesday,815,77
Wednesday,816,0
Wednesday,817,141
Wednesday,818,38
Wednesday,819,77
Wednesday,820,0
Wednesday,821,0
Wednesday,822,13
Wednesday,823,0
Wednesday,824,38
Wednesday,825,128
Wednesday,826,77
Wednesday,827,407
Wednesday,828,102
Wednesday,829,128
Wednesday,830,51
Wednesday,831,0
Wednesday,832,102
Wednesday,833,13
Wednesday,834,13
Wednesday,835,26
Wednesday,836,115
Wednesday,837,0
Wednesday,838,51
Wednesday,839,51
Wednesday,840,51
Wednesday,841,0
Wednesday,842,115
Wednesday,843,13
Wednesday,844,51
Wednesday,845,371
Wednesday,846,154
Wednesday,847,77
Wednesday,848,51
Wednesday,849,154
Wednesday,850,822
Wednesday,851,620
Wednesday,852,212
Wednesday,853,335
Wednesday,854,26
Wednesday,855,13
Wednesday,856,38
Wednesday,857,38
Wednesday,858,115
Wednesday,859,707
Wednesday,860,90
Wednesday,861,212
Wednesday,862,389
Wednesday,863,461
Wednesday,864,13
Wednesday,865,90
Wednesday,866,182
Wednesday,867,166
Wednesday,868,197
Wednesday,869,684
Wednesday,870,259
Wednesday,871,1357
Wednesday,872,115
Wednesday,873,182
Wednesday,874,38
Wednesday,875,154
Wednesday,876,274
Wednesday,877,707
Wednesday,878,730
Wednesday,879,38
Wednesday,880,0
Wednesday,881,579
Wednesday,882,102
Wednesday,883,259
Wednesday,884,128
Wednesday,885,90
Wednesday,886,182
Wednesday,887,115
Wednesday,888,90
Wednesday,889,77
Wednesday,890,259
Wednesday,891,128
Wednesday,892,141
Wednesday,893,26
Wednesday,894,425
Wednesday,895,776
Wednesday,896,228
Wednesday,897,259
Wednesday,898,259
Wednesday,899,90
Wednesday,900,64
Wednesday,901,197
Wednesday,902,579
Wednesday,903,847
Wednesday,904,579
Wednesday,905,579
Wednesday,906,13
Wednesday,907,115
Wednesday,908,51
Wednesday,909,51
Wednesday,910,141
Wednesday,911,128
Wednesday,912,212
Wednesday,913,26
Wednesday,914,115
Wednesday,915,115
Wednesday,916,0
Wednesday,917,26
Wednesday,918,38
Wednesday,919,443
Wednesday,920,1357
Wednesday,921,320
Wednesday,922,443
Wednesday,923,822
Wednesday,924,141
Wednesday,925,461
Wednesday,926,64
Wednesday,927,799
Wednesday,928,1293
Wednesday,929,407
Wednesday,930,51
Wednesday,931,228
Wednesday,932,182
Wednesday,933,558
Wednesday,934,353
Wednesday,935,389
Wednesday,936,579
Wednesday,937,822
Wednesday,938,873
Wednesday,939,1057
Wednesday,940,599
Wednesday,941,660
Wednesday,942,128
Wednesday,943,13
Wednesday,944,353
Wednesday,945,13
Wednesday,946,1357
Wednesday,947,479
Wednesday,948,320
Wednesday,949,950
Wednesday,950,599
Wednesday,951,289
Wednesday,952,26
Wednesday,953,38
Wednesday,954,51
Wednesday,955,425
Wednesday,956,274
Wednesday,957,13
Wednesday,958,13
Wednesday,959,305
Wednesday,960,517
Wednesday,961,1029
Wednesday,962,1357
Wednesday,963,305
Wednesday,964,154
Wednesday,965,141
Wednesday,966,197
Wednesday,967,26
Wednesday,968,51
Wednesday,969,26
Wednesday,970,102
Wednesday,971,26
Wednesday,972,38
Wednesday,973,0
Wednesday,974,0
Wednesday,975,0
Wednesday,976,77
Wednesday,977,38
Wednesday,978,64
Wednesday,979,90
Wednesday,980,1423
Wednesday,981,822
Wednesday,982,1029
Wednesday,983,753
Wednesday,984,289
Wednesday,985,228
Wednesday,986,197
Wednesday,987,899
Wednesday,988,425
Wednesday,989,197
Wednesday,990,38
Wednesday,991,102
Wednesday,992,64
Wednesday,993,51
Wednesday,994,26
Wednesday,995,38
Wednesday,996,26
Wednesday,997,102
Wednesday,998,335
Wednesday,999,479
Wednesday,1000,407
Wednesday,1001,305
Wednesday,1002,1029
Wednesday,1003,873
Wednesday,1004,975
Wednesday,1005,730
Wednesday,1006,579
Wednesday,1007,320
Wednesday,1008,538
Wednesday,1009,538
Wednesday,1010,64
Wednesday,1011,0
Wednesday,1012,13
Wednesday,1013,305
Wednesday,1014,776
Wednesday,1015,730
Wednesday,1016,425
Wednesday,1017,353
Wednesday,1018,707
Wednesday,1019,620
Wednesday,1020,799
Wednesday,1021,0
Wednesday,1022,0
Wednesday,1023,389
Wednesday,1024,479
Wednesday,1025,1085
Wednesday,1026,707
Wednesday,1027,776
Wednesday,1028,166
Wednesday,1029,13
Wednesday,1030,0
Wednesday,1031,684
Wednesday,1032,1457
Wednesday,1033,1085
Wednesday,1034,479
Wednesday,1035,353
Wednesday,1036,182
Wednesday,1037,425
Wednesday,1038,799
Wednesday,1039,289
Wednesday,1040,730
Wednesday,1041,1293
Wednesday,1042,899
Wednesday,1043,899
Wednesday,1044,274
Wednesday,1045,243
Wednesday,1046,51
Wednesday,1047,0
Wednesday,1048,51
Wednesday,1049,13
Wednesday,1050,38
Wednesday,1051,102
Wednesday,1052,51
Wednesday,1053,259
Wednesday,1054,1669
Wednesday,1055,1708
Wednesday,1056,1057
Wednesday,1057,950
Wednesday,1058,950
Wednesday,1059,899
Wednesday,1060,599
Wednesday,1061,305
Wednesday,1062,753
Wednesday,1063,620
Wednesday,1064,407
Wednesday,1065,538
Wednesday,1066,924
Wednesday,1067,753
Wednesday,1068,425
Wednesday,1069,425
Wednesday,1070,799
Wednesday,1071,320
Wednesday,1072,847
Wednesday,1073,707
Wednesday,1074,776
Wednesday,1075,640
Wednesday,1076,121.3712332
Wednesday,1077,0
Wednesday,1078,0
Wednesday,1079,0
Wednesday,1080,0
Wednesday,1081,0
Wednesday,1082,0
Wednesday,1083,0
Wednesday,1084,0
Wednesday,1085,0
Wednesday,1086,0
Wednesday,1087,0
Wednesday,1088,0
Wednesday,1089,13
Wednesday,1090,0
Wednesday,1091,0
Wednesday,1092,0
Wednesday,1093,0
Wednesday,1094,0
Wednesday,1095,0
Wednesday,1096,0
Wednesday,1097,0
Wednesday,1098,0
Wednesday,1099,0
Wednesday,1100,0
Wednesday,1101,0
Wednesday,1102,0
Wednesday,1103,0
Wednesday,1104,0
Wednesday,1105,0
Wednesday,1106,0
Wednesday,1107,0
Wednesday,1108,0
Wednesday,1109,0
Wednesday,1110,0
Wednesday,1111,0
Wednesday,1112,0
Wednesday,1113,0
Wednesday,1114,0
Wednesday,1115,0
Wednesday,1116,0
Wednesday,1117,0
Wednesday,1118,0
Wednesday,1119,0
Wednesday,1120,0
Wednesday,1121,0
Wednesday,1122,0
Wednesday,1123,0
Wednesday,1124,0
Wednesday,1125,0
Wednesday,1126,0
Wednesday,1127,0
Wednesday,1128,0
Wednesday,1129,0
Wednesday,1130,0
Wednesday,1131,0
Wednesday,1132,0
Wednesday,1133,0
Wednesday,1134,0
Wednesday,1135,0
Wednesday,1136,0
Wednesday,1137,0
Wednesday,1138,0
Wednesday,1139,0
Wednesday,1140,0
Wednesday,1141,0
Wednesday,1142,0
Wednesday,1143,0
Wednesday,1144,0
Wednesday,1145,0
Wednesday,1146,0
Wednesday,1147,0
Wednesday,1148,0
Wednesday,1149,0
Wednesday,1150,0
Wednesday,1151,0
Wednesday,1152,0
Wednesday,1153,0
Wednesday,1154,0
Wednesday,1155,0
Wednesday,1156,0
Wednesday,1157,0
Wednesday,1158,0
Wednesday,1159,0
Wednesday,1160,0
Wednesday,1161,0
Wednesday,1162,0
Wednesday,1163,0
Wednesday,1164,0
Wednesday,1165,0
Wednesday,1166,0
Wednesday,1167,0
Wednesday,1168,0
Wednesday,1169,0
Wednesday,1170,0
Wednesday,1171,0
Wednesday,1172,0
Wednesday,1173,0
Wednesday,1174,0
Wednesday,1175,0
Wednesday,1176,0
Wednesday,1177,0
Wednesday,1178,0
Wednesday,1179,0
Wednesday,1180,0
Wednesday,1181,0
Wednesday,1182,0
Wednesday,1183,0
Wednesday,1184,0
Wednesday,1185,0
Wednesday,1186,0
Wednesday,1187,0
Wednesday,1188,0
Wednesday,1189,0
Wednesday,1190,0
Wednesday,1191,0
Wednesday,1192,0
Wednesday,1193,0
Wednesday,1194,0
Wednesday,1195,0
Wednesday,1196,0
Wednesday,1197,0
Wednesday,1198,0
Wednesday,1199,0
Wednesday,1200,0
Wednesday,1201,0
Wednesday,1202,0
Wednesday,1203,0
Wednesday,1204,0
Wednesday,1205,0
Wednesday,1206,0
Wednesday,1207,0
Wednesday,1208,0
Wednesday,1209,0
Wednesday,1210,0
Wednesday,1211,0
Wednesday,1212,0
Wednesday,1213,0
Wednesday,1214,0
Wednesday,1215,0
Wednesday,1216,0
Wednesday,1217,0
Wednesday,1218,0
Wednesday,1219,0
Wednesday,1220,0
Wednesday,1221,0
Wednesday,1222,0
Wednesday,1223,0
Wednesday,1224,0
Wednesday,1225,0
Wednesday,1226,0
Wednesday,1227,0
Wednesday,1228,0
Wednesday,1229,0
Wednesday,1230,0
Wednesday,1231,0
Wednesday,1232,0
Wednesday,1233,0
Wednesday,1234,0
Wednesday,1235,0
Wednesday,1236,0
Wednesday,1237,0
Wednesday,1238,0
Wednesday,1239,0
Wednesday,1240,0
Wednesday,1241,0
Wednesday,1242,0
Wednesday,1243,0
Wednesday,1244,0
Wednesday,1245,0
Wednesday,1246,0
Wednesday,1247,0
Wednesday,1248,0
Wednesday,1249,0
Wednesday,1250,0
Wednesday,1251,0
Wednesday,1252,389
Wednesday,1253,558
Wednesday,1254,0
Wednesday,1255,0
Wednesday,1256,38
Wednesday,1257,26
Wednesday,1258,128
Wednesday,1259,13
Wednesday,1260,0
Wednesday,1261,0
Wednesday,1262,0
Wednesday,1263,0
Wednesday,1264,0
Wednesday,1265,0
Wednesday,1266,38
Wednesday,1267,0
Wednesday,1268,0
Wednesday,1269,115
Wednesday,1270,0
Wednesday,1271,26
Wednesday,1272,51
Wednesday,1273,38
Wednesday,1274,212
Wednesday,1275,115
Wednesday,1276,0
Wednesday,1277,38
Wednesday,1278,38
Wednesday,1279,38
Wednesday,1280,0
Wednesday,1281,0
Wednesday,1282,38
Wednesday,1283,64
Wednesday,1284,0
Wednesday,1285,77
Wednesday,1286,0
Wednesday,1287,0
Wednesday,1288,26
Wednesday,1289,13
Wednesday,1290,77
Wednesday,1291,154
Wednesday,1292,407
Wednesday,1293,26
Wednesday,1294,26
Wednesday,1295,0
Wednesday,1296,102
Wednesday,1297,13
Wednesday,1298,90
Wednesday,1299,13
Wednesday,1300,64
Wednesday,1301,26
Wednesday,1302,26
Wednesday,1303,166
Wednesday,1304,13
Wednesday,1305,51
Wednesday,1306,64
Wednesday,1307,64
Wednesday,1308,38
Wednesday,1309,115
Wednesday,1310,38
Wednesday,1311,51
Wednesday,1312,26
Wednesday,1313,13
Wednesday,1314,26
Wednesday,1315,0
Wednesday,1316,13
Wednesday,1317,0
Wednesday,1318,0
Wednesday,1319,0
Wednesday,1320,26
Wednesday,1321,115
Wednesday,1322,102
Wednesday,1323,38
Wednesday,1324,38
Wednesday,1325,26
Wednesday,1326,13
Wednesday,1327,13
Wednesday,1328,38
Wednesday,1329,128
Wednesday,1330,38
Wednesday,1331,38
Wednesday,1332,51
Wednesday,1333,0
Wednesday,1334,975
Wednesday,1335,228
Wednesday,1336,1262
Wednesday,1337,1029
Wednesday,1338,1669
Wednesday,1339,461
Wednesday,1340,154
Wednesday,1341,102
Wednesday,1342,0
Wednesday,1343,228
Wednesday,1344,660
Wednesday,1345,950
Wednesday,1346,461
Wednesday,1347,660
Wednesday,1348,212
Wednesday,1349,197
Wednesday,1350,707
Wednesday,1351,0
Wednesday,1352,0
Wednesday,1353,0
Wednesday,1354,0
Wednesday,1355,0
Wednesday,1356,0
Wednesday,1357,0
Wednesday,1358,0
Wednesday,1359,0
Wednesday,1360,0
Wednesday,1361,0
Wednesday,1362,0
Wednesday,1363,0
Wednesday,1364,0
Wednesday,1365,0
Wednesday,1366,0
Wednesday,1367,353
Wednesday,1368,182
Wednesday,1369,102
Wednesday,1370,51
Wednesday,1371,371
Wednesday,1372,26
Wednesday,1373,0
Wednesday,1374,0
Wednesday,1375,0
Wednesday,1376,0
Wednesday,1377,0
Wednesday,1378,0
Wednesday,1379,0
Wednesday,1380,0
Wednesday,1381,0
Wednesday,1382,64
Wednesday,1383,13
Wednesday,1384,0
Wednesday,1385,0
Wednesday,1386,0
Wednesday,1387,0
Wednesday,1388,0
Wednesday,1389,0
Wednesday,1390,0
Wednesday,1391,0
Wednesday,1392,0
Wednesday,1393,0
Wednesday,1394,0
Wednesday,1395,0
Wednesday,1396,0
Wednesday,1397,0
Wednesday,1398,0
Wednesday,1399,0
Wednesday,1400,0
Wednesday,1401,0
Wednesday,1402,13
Wednesday,1403,0
Wednesday,1404,0
Wednesday,1405,0
Wednesday,1406,0
Wednesday,1407,0
Wednesday,1408,0
Wednesday,1409,0
Wednesday,1410,0
Wednesday,1411,0
Wednesday,1412,38
Wednesday,1413,115
Wednesday,1414,0
Wednesday,1415,0
Wednesday,1416,13
Wednesday,1417,26
Wednesday,1418,0
Wednesday,1419,64
Wednesday,1420,0
Wednesday,1421,0
Wednesday,1422,0
Wednesday,1423,0
Wednesday,1424,0
Wednesday,1425,0
Wednesday,1426,0
Wednesday,1427,0
Wednesday,1428,0
Wednesday,1429,0
Wednesday,1430,77
Wednesday,1431,0
Wednesday,1432,0
Wednesday,1433,26
Wednesday,1434,0
Wednesday,1435,0
Wednesday,1436,51
Wednesday,1437,0
Wednesday,1438,0
Wednesday,1439,0
Wednesday,1440,0
Thursday,1,77
Thursday,2,13
Thursday,3,13
Thursday,4,102
Thursday,5,0
Thursday,6,0
Thursday,7,0
Thursday,8,0
Thursday,9,0
Thursday,10,0
Thursday,11,0
Thursday,12,0
Thursday,13,0
